file_id,uuid,filename,dataset,speaker_id,sentence_id,emotion_raw,emotion_label,intensity,gender_x,age_x,orig_sample_rate,orig_duration_s,proc_sample_rate,proc_duration_s,silence_trimmed_s,split,split_strategy,gender_y,age_y
1043_TAI_FEA_XX,crema_d_1043_TAI_FEA_XX,1043_TAI_FEA_XX.wav,crema_d,1043,TAI,FEA,fear,unspecified,,,,,,,,,,female,25
1043_TAI_HAP_XX,crema_d_1043_TAI_HAP_XX,1043_TAI_HAP_XX.wav,crema_d,1043,TAI,HAP,happy,unspecified,,,16000.0,2.06875,16000.0,3.0,0.69275,,,female,25
1043_TAI_NEU_XX,crema_d_1043_TAI_NEU_XX,1043_TAI_NEU_XX.wav,crema_d,1043,TAI,NEU,neutral,unspecified,,,16000.0,2.06875,16000.0,3.0,0.0,,,female,25
1043_TAI_SAD_XX,crema_d_1043_TAI_SAD_XX,1043_TAI_SAD_XX.wav,crema_d,1043,TAI,SAD,sad,unspecified,,,,,,,,,,female,25
1043_TIE_ANG_XX,crema_d_1043_TIE_ANG_XX,1043_TIE_ANG_XX.wav,crema_d,1043,TIE,ANG,anger,unspecified,,,16000.0,2.6693125,16000.0,3.0,1.1013125,,,female,25
1043_TIE_DIS_XX,crema_d_1043_TIE_DIS_XX,1043_TIE_DIS_XX.wav,crema_d,1043,TIE,DIS,disgust,unspecified,,,,,,,,,,female,25
1043_TIE_FEA_XX,crema_d_1043_TIE_FEA_XX,1043_TIE_FEA_XX.wav,crema_d,1043,TIE,FEA,fear,unspecified,,,,,,,,,,female,25
1043_TIE_HAP_XX,crema_d_1043_TIE_HAP_XX,1043_TIE_HAP_XX.wav,crema_d,1043,TIE,HAP,happy,unspecified,,,16000.0,2.43575,16000.0,3.0,0.06775,,,female,25
1043_TIE_NEU_XX,crema_d_1043_TIE_NEU_XX,1043_TIE_NEU_XX.wav,crema_d,1043,TIE,NEU,neutral,unspecified,,,16000.0,2.535875,16000.0,3.0,0.0,,,female,25
1043_TIE_SAD_XX,crema_d_1043_TIE_SAD_XX,1043_TIE_SAD_XX.wav,crema_d,1043,TIE,SAD,sad,unspecified,,,,,,,,,,female,25
1043_TSI_ANG_XX,crema_d_1043_TSI_ANG_XX,1043_TSI_ANG_XX.wav,crema_d,1043,TSI,ANG,anger,unspecified,,,16000.0,2.1688125,16000.0,3.0,0.8888125,,,female,25
1043_TSI_DIS_XX,crema_d_1043_TSI_DIS_XX,1043_TSI_DIS_XX.wav,crema_d,1043,TSI,DIS,disgust,unspecified,,,,,,,,,,female,25
1043_TSI_FEA_XX,crema_d_1043_TSI_FEA_XX,1043_TSI_FEA_XX.wav,crema_d,1043,TSI,FEA,fear,unspecified,,,,,,,,,,female,25
1043_TSI_HAP_XX,crema_d_1043_TSI_HAP_XX,1043_TSI_HAP_XX.wav,crema_d,1043,TSI,HAP,happy,unspecified,,,16000.0,1.7016875,16000.0,3.0,0.6136875,,,female,25
1043_TSI_NEU_XX,crema_d_1043_TSI_NEU_XX,1043_TSI_NEU_XX.wav,crema_d,1043,TSI,NEU,neutral,unspecified,,,16000.0,1.7350625,16000.0,3.0,0.0390625,,,female,25
1043_TSI_SAD_XX,crema_d_1043_TSI_SAD_XX,1043_TSI_SAD_XX.wav,crema_d,1043,TSI,SAD,sad,unspecified,,,,,,,,,,female,25
1043_WSI_ANG_XX,crema_d_1043_WSI_ANG_XX,1043_WSI_ANG_XX.wav,crema_d,1043,WSI,ANG,anger,unspecified,,,16000.0,2.3356875,16000.0,3.0,0.7676875,,,female,25
1043_WSI_DIS_XX,crema_d_1043_WSI_DIS_XX,1043_WSI_DIS_XX.wav,crema_d,1043,WSI,DIS,disgust,unspecified,,,,,,,,,,female,25
1043_WSI_FEA_XX,crema_d_1043_WSI_FEA_XX,1043_WSI_FEA_XX.wav,crema_d,1043,WSI,FEA,fear,unspecified,,,,,,,,,,female,25
1043_WSI_HAP_XX,crema_d_1043_WSI_HAP_XX,1043_WSI_HAP_XX.wav,crema_d,1043,WSI,HAP,happy,unspecified,,,16000.0,2.2826875,16000.0,3.0,0.9386875,,,female,25
1043_WSI_NEU_XX,crema_d_1043_WSI_NEU_XX,1043_WSI_NEU_XX.wav,crema_d,1043,WSI,NEU,neutral,unspecified,,,16000.0,2.3356875,16000.0,3.0,0.0636875,,,female,25
1043_WSI_SAD_XX,crema_d_1043_WSI_SAD_XX,1043_WSI_SAD_XX.wav,crema_d,1043,WSI,SAD,sad,unspecified,,,,,,,,,,female,25
1044_DFA_ANG_XX,crema_d_1044_DFA_ANG_XX,1044_DFA_ANG_XX.wav,crema_d,1044,DFA,ANG,anger,unspecified,,,16000.0,2.6693125,16000.0,3.0,1.1333125,,,male,40
1044_DFA_DIS_XX,crema_d_1044_DFA_DIS_XX,1044_DFA_DIS_XX.wav,crema_d,1044,DFA,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_DFA_FEA_XX,crema_d_1044_DFA_FEA_XX,1044_DFA_FEA_XX.wav,crema_d,1044,DFA,FEA,fear,unspecified,,,,,,,,,,male,40
1044_DFA_HAP_XX,crema_d_1044_DFA_HAP_XX,1044_DFA_HAP_XX.wav,crema_d,1044,DFA,HAP,happy,unspecified,,,16000.0,2.1688125,16000.0,3.0,1.2408125,,,male,40
1044_DFA_NEU_XX,crema_d_1044_DFA_NEU_XX,1044_DFA_NEU_XX.wav,crema_d,1044,DFA,NEU,neutral,unspecified,,,16000.0,2.469125,16000.0,3.0,1.253125,,,male,40
1044_DFA_SAD_XX,crema_d_1044_DFA_SAD_XX,1044_DFA_SAD_XX.wav,crema_d,1044,DFA,SAD,sad,unspecified,,,,,,,,,,male,40
1044_IEO_ANG_HI,crema_d_1044_IEO_ANG_HI,1044_IEO_ANG_HI.wav,crema_d,1044,IEO,ANG,anger,high,,,16000.0,3.1698125,16000.0,3.0,1.5378125,,,male,40
1044_IEO_ANG_LO,crema_d_1044_IEO_ANG_LO,1044_IEO_ANG_LO.wav,crema_d,1044,IEO,ANG,anger,low,,,16000.0,2.93625,16000.0,3.0,1.84825,,,male,40
1044_IEO_ANG_MD,crema_d_1044_IEO_ANG_MD,1044_IEO_ANG_MD.wav,crema_d,1044,IEO,ANG,anger,medium,,,16000.0,2.369,16000.0,3.0,1.153,,,male,40
1044_IEO_DIS_HI,crema_d_1044_IEO_DIS_HI,1044_IEO_DIS_HI.wav,crema_d,1044,IEO,DIS,disgust,high,,,,,,,,,,male,40
1044_IEO_DIS_LO,crema_d_1044_IEO_DIS_LO,1044_IEO_DIS_LO.wav,crema_d,1044,IEO,DIS,disgust,low,,,,,,,,,,male,40
1044_IEO_DIS_MD,crema_d_1044_IEO_DIS_MD,1044_IEO_DIS_MD.wav,crema_d,1044,IEO,DIS,disgust,medium,,,,,,,,,,male,40
1044_IEO_FEA_HI,crema_d_1044_IEO_FEA_HI,1044_IEO_FEA_HI.wav,crema_d,1044,IEO,FEA,fear,high,,,,,,,,,,male,40
1044_IEO_FEA_LO,crema_d_1044_IEO_FEA_LO,1044_IEO_FEA_LO.wav,crema_d,1044,IEO,FEA,fear,low,,,,,,,,,,male,40
1044_IEO_FEA_MD,crema_d_1044_IEO_FEA_MD,1044_IEO_FEA_MD.wav,crema_d,1044,IEO,FEA,fear,medium,,,,,,,,,,male,40
1044_IEO_HAP_HI,crema_d_1044_IEO_HAP_HI,1044_IEO_HAP_HI.wav,crema_d,1044,IEO,HAP,happy,high,,,16000.0,3.2699375,16000.0,3.0,2.3739375,,,male,40
1044_IEO_HAP_LO,crema_d_1044_IEO_HAP_LO,1044_IEO_HAP_LO.wav,crema_d,1044,IEO,HAP,happy,low,,,16000.0,1.8018125,16000.0,3.0,1.0978125,,,male,40
1044_IEO_HAP_MD,crema_d_1044_IEO_HAP_MD,1044_IEO_HAP_MD.wav,crema_d,1044,IEO,HAP,happy,medium,,,16000.0,2.602625,16000.0,3.0,0.010625,,,male,40
1044_IEO_NEU_XX,crema_d_1044_IEO_NEU_XX,1044_IEO_NEU_XX.wav,crema_d,1044,IEO,NEU,neutral,unspecified,,,16000.0,2.06875,16000.0,3.0,1.10875,,,male,40
1044_IEO_SAD_HI,crema_d_1044_IEO_SAD_HI,1044_IEO_SAD_HI.wav,crema_d,1044,IEO,SAD,sad,high,,,,,,,,,,male,40
1044_IEO_SAD_LO,crema_d_1044_IEO_SAD_LO,1044_IEO_SAD_LO.wav,crema_d,1044,IEO,SAD,sad,low,,,,,,,,,,male,40
1044_IEO_SAD_MD,crema_d_1044_IEO_SAD_MD,1044_IEO_SAD_MD.wav,crema_d,1044,IEO,SAD,sad,medium,,,,,,,,,,male,40
1044_IOM_ANG_XX,crema_d_1044_IOM_ANG_XX,1044_IOM_ANG_XX.wav,crema_d,1044,IOM,ANG,anger,unspecified,,,16000.0,2.102125,16000.0,3.0,0.886125,,,male,40
1044_IOM_DIS_XX,crema_d_1044_IOM_DIS_XX,1044_IOM_DIS_XX.wav,crema_d,1044,IOM,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_IOM_FEA_XX,crema_d_1044_IOM_FEA_XX,1044_IOM_FEA_XX.wav,crema_d,1044,IOM,FEA,fear,unspecified,,,,,,,,,,male,40
1044_IOM_HAP_XX,crema_d_1044_IOM_HAP_XX,1044_IOM_HAP_XX.wav,crema_d,1044,IOM,HAP,happy,unspecified,,,16000.0,2.3023125,16000.0,3.0,1.0223125,,,male,40
1044_IOM_NEU_XX,crema_d_1044_IOM_NEU_XX,1044_IOM_NEU_XX.wav,crema_d,1044,IOM,NEU,neutral,unspecified,,,16000.0,2.8695,16000.0,3.0,0.5015,,,male,40
1044_IOM_SAD_XX,crema_d_1044_IOM_SAD_XX,1044_IOM_SAD_XX.wav,crema_d,1044,IOM,SAD,sad,unspecified,,,,,,,,,,male,40
1044_ITH_ANG_XX,crema_d_1044_ITH_ANG_XX,1044_ITH_ANG_XX.wav,crema_d,1044,ITH,ANG,anger,unspecified,,,16000.0,3.1364375,16000.0,3.0,1.2804375,,,male,40
1044_ITH_DIS_XX,crema_d_1044_ITH_DIS_XX,1044_ITH_DIS_XX.wav,crema_d,1044,ITH,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_ITH_FEA_XX,crema_d_1044_ITH_FEA_XX,1044_ITH_FEA_XX.wav,crema_d,1044,ITH,FEA,fear,unspecified,,,,,,,,,,male,40
1044_ITH_HAP_XX,crema_d_1044_ITH_HAP_XX,1044_ITH_HAP_XX.wav,crema_d,1044,ITH,HAP,happy,unspecified,,,16000.0,2.969625,16000.0,3.0,1.401625,,,male,40
1044_ITH_NEU_XX,crema_d_1044_ITH_NEU_XX,1044_ITH_NEU_XX.wav,crema_d,1044,ITH,NEU,neutral,unspecified,,,16000.0,2.8361875,16000.0,3.0,1.1721875,,,male,40
1044_ITH_SAD_XX,crema_d_1044_ITH_SAD_XX,1044_ITH_SAD_XX.wav,crema_d,1044,ITH,SAD,sad,unspecified,,,,,,,,,,male,40
1044_ITS_ANG_XX,crema_d_1044_ITS_ANG_XX,1044_ITS_ANG_XX.wav,crema_d,1044,ITS,ANG,anger,unspecified,,,16000.0,3.2031875,16000.0,3.0,1.4111875,,,male,40
1044_ITS_DIS_XX,crema_d_1044_ITS_DIS_XX,1044_ITS_DIS_XX.wav,crema_d,1044,ITS,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_ITS_FEA_XX,crema_d_1044_ITS_FEA_XX,1044_ITS_FEA_XX.wav,crema_d,1044,ITS,FEA,fear,unspecified,,,,,,,,,,male,40
1044_ITS_HAP_XX,crema_d_1044_ITS_HAP_XX,1044_ITS_HAP_XX.wav,crema_d,1044,ITS,HAP,happy,unspecified,,,16000.0,2.6359375,16000.0,3.0,1.1319375,,,male,40
1044_ITS_NEU_XX,crema_d_1044_ITS_NEU_XX,1044_ITS_NEU_XX.wav,crema_d,1044,ITS,NEU,neutral,unspecified,,,16000.0,2.2689375,16000.0,3.0,0.8289375,,,male,40
1044_ITS_SAD_XX,crema_d_1044_ITS_SAD_XX,1044_ITS_SAD_XX.wav,crema_d,1044,ITS,SAD,sad,unspecified,,,,,,,,,,male,40
1044_IWL_ANG_XX,crema_d_1044_IWL_ANG_XX,1044_IWL_ANG_XX.wav,crema_d,1044,IWL,ANG,anger,unspecified,,,16000.0,3.470125,16000.0,3.0,1.678125,,,male,40
1044_IWL_DIS_XX,crema_d_1044_IWL_DIS_XX,1044_IWL_DIS_XX.wav,crema_d,1044,IWL,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_IWL_FEA_XX,crema_d_1044_IWL_FEA_XX,1044_IWL_FEA_XX.wav,crema_d,1044,IWL,FEA,fear,unspecified,,,,,,,,,,male,40
1044_IWL_HAP_XX,crema_d_1044_IWL_HAP_XX,1044_IWL_HAP_XX.wav,crema_d,1044,IWL,HAP,happy,unspecified,,,16000.0,2.902875,16000.0,3.0,1.206875,,,male,40
1044_IWL_NEU_XX,crema_d_1044_IWL_NEU_XX,1044_IWL_NEU_XX.wav,crema_d,1044,IWL,NEU,neutral,unspecified,,,16000.0,2.969625,16000.0,3.0,0.857625,,,male,40
1044_IWL_SAD_XX,crema_d_1044_IWL_SAD_XX,1044_IWL_SAD_XX.wav,crema_d,1044,IWL,SAD,sad,unspecified,,,,,,,,,,male,40
1044_IWW_ANG_XX,crema_d_1044_IWW_ANG_XX,1044_IWW_ANG_XX.wav,crema_d,1044,IWW,ANG,anger,unspecified,,,16000.0,2.369,16000.0,3.0,1.217,,,male,40
1044_IWW_DIS_XX,crema_d_1044_IWW_DIS_XX,1044_IWW_DIS_XX.wav,crema_d,1044,IWW,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_IWW_FEA_XX,crema_d_1044_IWW_FEA_XX,1044_IWW_FEA_XX.wav,crema_d,1044,IWW,FEA,fear,unspecified,,,,,,,,,,male,40
1044_IWW_HAP_XX,crema_d_1044_IWW_HAP_XX,1044_IWW_HAP_XX.wav,crema_d,1044,IWW,HAP,happy,unspecified,,,16000.0,2.5025,16000.0,3.0,1.2865,,,male,40
1044_IWW_NEU_XX,crema_d_1044_IWW_NEU_XX,1044_IWW_NEU_XX.wav,crema_d,1044,IWW,NEU,neutral,unspecified,,,16000.0,2.969625,16000.0,3.0,1.497625,,,male,40
1044_IWW_SAD_XX,crema_d_1044_IWW_SAD_XX,1044_IWW_SAD_XX.wav,crema_d,1044,IWW,SAD,sad,unspecified,,,,,,,,,,male,40
1044_MTI_ANG_XX,crema_d_1044_MTI_ANG_XX,1044_MTI_ANG_XX.wav,crema_d,1044,MTI,ANG,anger,unspecified,,,16000.0,2.602625,16000.0,3.0,1.130625,,,male,40
1044_MTI_DIS_XX,crema_d_1044_MTI_DIS_XX,1044_MTI_DIS_XX.wav,crema_d,1044,MTI,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_MTI_FEA_XX,crema_d_1044_MTI_FEA_XX,1044_MTI_FEA_XX.wav,crema_d,1044,MTI,FEA,fear,unspecified,,,,,,,,,,male,40
1044_MTI_HAP_XX,crema_d_1044_MTI_HAP_XX,1044_MTI_HAP_XX.wav,crema_d,1044,MTI,HAP,happy,unspecified,,,16000.0,2.7026875,16000.0,3.0,1.1986875,,,male,40
1044_MTI_NEU_XX,crema_d_1044_MTI_NEU_XX,1044_MTI_NEU_XX.wav,crema_d,1044,MTI,NEU,neutral,unspecified,,,16000.0,2.8695,16000.0,3.0,1.0775,,,male,40
1044_MTI_SAD_XX,crema_d_1044_MTI_SAD_XX,1044_MTI_SAD_XX.wav,crema_d,1044,MTI,SAD,sad,unspecified,,,,,,,,,,male,40
1044_TAI_ANG_XX,crema_d_1044_TAI_ANG_XX,1044_TAI_ANG_XX.wav,crema_d,1044,TAI,ANG,anger,unspecified,,,16000.0,2.535875,16000.0,3.0,0.999875,,,male,40
1044_TAI_DIS_XX,crema_d_1044_TAI_DIS_XX,1044_TAI_DIS_XX.wav,crema_d,1044,TAI,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_TAI_FEA_XX,crema_d_1044_TAI_FEA_XX,1044_TAI_FEA_XX.wav,crema_d,1044,TAI,FEA,fear,unspecified,,,,,,,,,,male,40
1044_TAI_HAP_XX,crema_d_1044_TAI_HAP_XX,1044_TAI_HAP_XX.wav,crema_d,1044,TAI,HAP,happy,unspecified,,,16000.0,2.602625,16000.0,3.0,1.098625,,,male,40
1044_TAI_NEU_XX,crema_d_1044_TAI_NEU_XX,1044_TAI_NEU_XX.wav,crema_d,1044,TAI,NEU,neutral,unspecified,,,16000.0,3.003,16000.0,3.0,0.123,,,male,40
1044_TAI_SAD_XX,crema_d_1044_TAI_SAD_XX,1044_TAI_SAD_XX.wav,crema_d,1044,TAI,SAD,sad,unspecified,,,,,,,,,,male,40
1044_TIE_ANG_XX,crema_d_1044_TIE_ANG_XX,1044_TIE_ANG_XX.wav,crema_d,1044,TIE,ANG,anger,unspecified,,,16000.0,3.1364375,16000.0,3.0,1.3764375,,,male,40
1044_TIE_DIS_XX,crema_d_1044_TIE_DIS_XX,1044_TIE_DIS_XX.wav,crema_d,1044,TIE,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_TIE_FEA_XX,crema_d_1044_TIE_FEA_XX,1044_TIE_FEA_XX.wav,crema_d,1044,TIE,FEA,fear,unspecified,,,,,,,,,,male,40
1044_TIE_HAP_XX,crema_d_1044_TIE_HAP_XX,1044_TIE_HAP_XX.wav,crema_d,1044,TIE,HAP,happy,unspecified,,,16000.0,2.402375,16000.0,3.0,1.026375,,,male,40
1044_TIE_NEU_XX,crema_d_1044_TIE_NEU_XX,1044_TIE_NEU_XX.wav,crema_d,1044,TIE,NEU,neutral,unspecified,,,16000.0,2.56925,16000.0,3.0,1.12925,,,male,40
1044_TIE_SAD_XX,crema_d_1044_TIE_SAD_XX,1044_TIE_SAD_XX.wav,crema_d,1044,TIE,SAD,sad,unspecified,,,,,,,,,,male,40
1044_TSI_ANG_XX,crema_d_1044_TSI_ANG_XX,1044_TSI_ANG_XX.wav,crema_d,1044,TSI,ANG,anger,unspecified,,,16000.0,2.402375,16000.0,3.0,1.186375,,,male,40
1044_TSI_DIS_XX,crema_d_1044_TSI_DIS_XX,1044_TSI_DIS_XX.wav,crema_d,1044,TSI,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_TSI_FEA_XX,crema_d_1044_TSI_FEA_XX,1044_TSI_FEA_XX.wav,crema_d,1044,TSI,FEA,fear,unspecified,,,,,,,,,,male,40
1044_TSI_HAP_XX,crema_d_1044_TSI_HAP_XX,1044_TSI_HAP_XX.wav,crema_d,1044,TSI,HAP,happy,unspecified,,,16000.0,2.43575,16000.0,3.0,1.28375,,,male,40
1044_TSI_NEU_XX,crema_d_1044_TSI_NEU_XX,1044_TSI_NEU_XX.wav,crema_d,1044,TSI,NEU,neutral,unspecified,,,16000.0,2.535875,16000.0,3.0,1.319875,,,male,40
1044_TSI_SAD_XX,crema_d_1044_TSI_SAD_XX,1044_TSI_SAD_XX.wav,crema_d,1044,TSI,SAD,sad,unspecified,,,,,,,,,,male,40
1044_WSI_ANG_XX,crema_d_1044_WSI_ANG_XX,1044_WSI_ANG_XX.wav,crema_d,1044,WSI,ANG,anger,unspecified,,,16000.0,2.969625,16000.0,3.0,1.369625,,,male,40
1044_WSI_DIS_XX,crema_d_1044_WSI_DIS_XX,1044_WSI_DIS_XX.wav,crema_d,1044,WSI,DIS,disgust,unspecified,,,,,,,,,,male,40
1044_WSI_FEA_XX,crema_d_1044_WSI_FEA_XX,1044_WSI_FEA_XX.wav,crema_d,1044,WSI,FEA,fear,unspecified,,,,,,,,,,male,40
1044_WSI_HAP_XX,crema_d_1044_WSI_HAP_XX,1044_WSI_HAP_XX.wav,crema_d,1044,WSI,HAP,happy,unspecified,,,16000.0,2.3356875,16000.0,3.0,0.5756875,,,male,40
1044_WSI_NEU_XX,crema_d_1044_WSI_NEU_XX,1044_WSI_NEU_XX.wav,crema_d,1044,WSI,NEU,neutral,unspecified,,,16000.0,2.7026875,16000.0,3.0,1.2626875,,,male,40
1044_WSI_SAD_XX,crema_d_1044_WSI_SAD_XX,1044_WSI_SAD_XX.wav,crema_d,1044,WSI,SAD,sad,unspecified,,,,,,,,,,male,40
1045_DFA_ANG_XX,crema_d_1045_DFA_ANG_XX,1045_DFA_ANG_XX.wav,crema_d,1045,DFA,ANG,anger,unspecified,,,16000.0,2.535875,16000.0,3.0,1.319875,,,male,22
1045_DFA_DIS_XX,crema_d_1045_DFA_DIS_XX,1045_DFA_DIS_XX.wav,crema_d,1045,DFA,DIS,disgust,unspecified,,,,,,,,,,male,22
1045_DFA_FEA_XX,crema_d_1045_DFA_FEA_XX,1045_DFA_FEA_XX.wav,crema_d,1045,DFA,FEA,fear,unspecified,,,,,,,,,,male,22
1045_DFA_HAP_XX,crema_d_1045_DFA_HAP_XX,1045_DFA_HAP_XX.wav,crema_d,1045,DFA,HAP,happy,unspecified,,,16000.0,2.1354375,16000.0,3.0,0.7594375,,,male,22
1045_DFA_NEU_XX,crema_d_1045_DFA_NEU_XX,1045_DFA_NEU_XX.wav,crema_d,1045,DFA,NEU,neutral,unspecified,,,16000.0,2.2826875,16000.0,3.0,0.2986875,,,male,22
1045_DFA_SAD_XX,crema_d_1045_DFA_SAD_XX,1045_DFA_SAD_XX.wav,crema_d,1045,DFA,SAD,sad,unspecified,,,,,,,,,,male,22
1045_IEO_ANG_HI,crema_d_1045_IEO_ANG_HI,1045_IEO_ANG_HI.wav,crema_d,1045,IEO,ANG,anger,high,,,16000.0,2.602625,16000.0,3.0,1.258625,,,male,22
1045_IEO_ANG_LO,crema_d_1045_IEO_ANG_LO,1045_IEO_ANG_LO.wav,crema_d,1045,IEO,ANG,anger,low,,,16000.0,2.602625,16000.0,3.0,1.066625,,,male,22
1045_IEO_ANG_MD,crema_d_1045_IEO_ANG_MD,1045_IEO_ANG_MD.wav,crema_d,1045,IEO,ANG,anger,medium,,,16000.0,1.8351875,16000.0,3.0,0.6511875,,,male,22
1045_IEO_DIS_HI,crema_d_1045_IEO_DIS_HI,1045_IEO_DIS_HI.wav,crema_d,1045,IEO,DIS,disgust,high,,,,,,,,,,male,22
1045_IEO_DIS_LO,crema_d_1045_IEO_DIS_LO,1045_IEO_DIS_LO.wav,crema_d,1045,IEO,DIS,disgust,low,,,,,,,,,,male,22
1045_IEO_DIS_MD,crema_d_1045_IEO_DIS_MD,1045_IEO_DIS_MD.wav,crema_d,1045,IEO,DIS,disgust,medium,,,,,,,,,,male,22
1045_IEO_FEA_HI,crema_d_1045_IEO_FEA_HI,1045_IEO_FEA_HI.wav,crema_d,1045,IEO,FEA,fear,high,,,,,,,,,,male,22
1045_IEO_FEA_LO,crema_d_1045_IEO_FEA_LO,1045_IEO_FEA_LO.wav,crema_d,1045,IEO,FEA,fear,low,,,,,,,,,,male,22
1045_IEO_FEA_MD,crema_d_1045_IEO_FEA_MD,1045_IEO_FEA_MD.wav,crema_d,1045,IEO,FEA,fear,medium,,,,,,,,,,male,22
1045_IEO_HAP_HI,crema_d_1045_IEO_HAP_HI,1045_IEO_HAP_HI.wav,crema_d,1045,IEO,HAP,happy,high,,,16000.0,2.369,16000.0,3.0,0.609,,,male,22
1045_IEO_HAP_LO,crema_d_1045_IEO_HAP_LO,1045_IEO_HAP_LO.wav,crema_d,1045,IEO,HAP,happy,low,,,16000.0,1.7350625,16000.0,3.0,0.0710625,,,male,22
1045_IEO_HAP_MD,crema_d_1045_IEO_HAP_MD,1045_IEO_HAP_MD.wav,crema_d,1045,IEO,HAP,happy,medium,,,16000.0,2.102125,16000.0,3.0,0.0,,,male,22
1045_IEO_NEU_XX,crema_d_1045_IEO_NEU_XX,1045_IEO_NEU_XX.wav,crema_d,1045,IEO,NEU,neutral,unspecified,,,16000.0,1.968625,16000.0,3.0,0.016625,,,male,22
1045_IEO_SAD_HI,crema_d_1045_IEO_SAD_HI,1045_IEO_SAD_HI.wav,crema_d,1045,IEO,SAD,sad,high,,,,,,,,,,male,22
1045_IEO_SAD_LO,crema_d_1045_IEO_SAD_LO,1045_IEO_SAD_LO.wav,crema_d,1045,IEO,SAD,sad,low,,,,,,,,,,male,22
1045_IEO_SAD_MD,crema_d_1045_IEO_SAD_MD,1045_IEO_SAD_MD.wav,crema_d,1045,IEO,SAD,sad,medium,,,,,,,,,,male,22
1045_IOM_ANG_XX,crema_d_1045_IOM_ANG_XX,1045_IOM_ANG_XX.wav,crema_d,1045,IOM,ANG,anger,unspecified,,,16000.0,2.469125,16000.0,3.0,1.061125,,,male,22
1045_IOM_DIS_XX,crema_d_1045_IOM_DIS_XX,1045_IOM_DIS_XX.wav,crema_d,1045,IOM,DIS,disgust,unspecified,,,,,,,,,,male,22
1045_IOM_FEA_XX,crema_d_1045_IOM_FEA_XX,1045_IOM_FEA_XX.wav,crema_d,1045,IOM,FEA,fear,unspecified,,,,,,,,,,male,22
1045_IOM_HAP_XX,crema_d_1045_IOM_HAP_XX,1045_IOM_HAP_XX.wav,crema_d,1045,IOM,HAP,happy,unspecified,,,16000.0,2.1354375,16000.0,3.0,0.8874375,,,male,22
1045_IOM_NEU_XX,crema_d_1045_IOM_NEU_XX,1045_IOM_NEU_XX.wav,crema_d,1045,IOM,NEU,neutral,unspecified,,,16000.0,2.2826875,16000.0,3.0,0.1066875,,,male,22
1045_IOM_SAD_XX,crema_d_1045_IOM_SAD_XX,1045_IOM_SAD_XX.wav,crema_d,1045,IOM,SAD,sad,unspecified,,,,,,,,,,male,22
1045_ITH_ANG_XX,crema_d_1045_ITH_ANG_XX,1045_ITH_ANG_XX.wav,crema_d,1045,ITH,ANG,anger,unspecified,,,16000.0,2.6359375,16000.0,3.0,1.1959375,,,male,22
1045_ITH_DIS_XX,crema_d_1045_ITH_DIS_XX,1045_ITH_DIS_XX.wav,crema_d,1045,ITH,DIS,disgust,unspecified,,,,,,,,,,male,22
1045_ITH_FEA_XX,crema_d_1045_ITH_FEA_XX,1045_ITH_FEA_XX.wav,crema_d,1045,ITH,FEA,fear,unspecified,,,,,,,,,,male,22
1045_ITH_HAP_XX,crema_d_1045_ITH_HAP_XX,1045_ITH_HAP_XX.wav,crema_d,1045,ITH,HAP,happy,unspecified,,,16000.0,2.469125,16000.0,3.0,0.901125,,,male,22
1045_ITH_NEU_XX,crema_d_1045_ITH_NEU_XX,1045_ITH_NEU_XX.wav,crema_d,1045,ITH,NEU,neutral,unspecified,,,16000.0,3.036375,16000.0,3.0,0.0,,,male,22
1045_ITH_SAD_XX,crema_d_1045_ITH_SAD_XX,1045_ITH_SAD_XX.wav,crema_d,1045,ITH,SAD,sad,unspecified,,,,,,,,,,male,22
1045_ITS_ANG_XX,crema_d_1045_ITS_ANG_XX,1045_ITS_ANG_XX.wav,crema_d,1045,ITS,ANG,anger,unspecified,,,16000.0,2.7694375,16000.0,3.0,0.1134375,,,male,22
1045_ITS_DIS_XX,crema_d_1045_ITS_DIS_XX,1045_ITS_DIS_XX.wav,crema_d,1045,ITS,DIS,disgust,unspecified,,,,,,,,,,male,22
1045_ITS_FEA_XX,crema_d_1045_ITS_FEA_XX,1045_ITS_FEA_XX.wav,crema_d,1045,ITS,FEA,fear,unspecified,,,,,,,,,,male,22
1045_ITS_HAP_XX,crema_d_1045_ITS_HAP_XX,1045_ITS_HAP_XX.wav,crema_d,1045,ITS,HAP,happy,unspecified,,,16000.0,2.369,16000.0,3.0,0.929,,,male,22
1045_ITS_NEU_XX,crema_d_1045_ITS_NEU_XX,1045_ITS_NEU_XX.wav,crema_d,1045,ITS,NEU,neutral,unspecified,,,16000.0,2.6359375,16000.0,3.0,0.0759375,,,male,22
1045_ITS_SAD_XX,crema_d_1045_ITS_SAD_XX,1045_ITS_SAD_XX.wav,crema_d,1045,ITS,SAD,sad,unspecified,,,,,,,,,,male,22
